pubid,avg_earn_2014_to_2018,hgc_ever,asvab,female,black,hispanic
967,131506.4693754935,20.0,925.53,1,0,0
970,38399.80199211007,18.0,495.09,0,0,0
971,93075.92752372735,16.0,577.79,1,0,0
972,92333.8049019503,19.0,810.82,0,0,0
973,0.0,17.0,940.66,0,0,1
974,137270.77837890488,20.0,991.47,0,0,0
975,79665.39983280595,16.0,433.12,0,0,0
976,253385.16081819613,16.0,454.86,0,0,0
978,62110.86228323855,16.0,986.92,0,0,0
979,312124.0813843135,16.0,987.58,1,0,0
980,312124.0813843135,16.0,850.75,0,0,0
981,53687.948131478726,11.0,83.62,0,0,0
982,134441.8856678407,18.0,930.84,0,0,0
983,87813.00377553464,16.0,887.5,1,0,1
984,110373.30604944126,16.0,368.03,1,0,1
986,35665.884011676164,10.0,874.55,1,0,0
987,159007.1742146604,13.0,783.18,0,0,1
988,61218.0789824546,20.0,973.16,1,0,0
989,20931.158830144537,13.0,629.78,1,0,0
990,0.0,17.0,566.88,0,0,0
994,136902.5559149411,16.0,807.97,0,0,0
995,51391.212461567564,12.0,517.78,1,0,1
996,93376.77980370629,16.0,360.39,1,0,0
997,150162.49640494678,14.0,587.19,0,0,0
998,0.0,12.0,397.87,0,1,0
999,45498.395727558054,17.0,548.35,0,0,0
1000,1558.7465004967034,14.0,174.2,0,0,0
1001,0.0,13.0,292.68,0,1,0
1002,0.0,11.0,263.81,0,1,0
1003,26247.165329078616,14.0,292.76,1,0,0
1004,61226.827926330596,13.0,418.22,0,0,0
1005,9368.406670594422,10.0,473.86,0,0,0
1006,10911.225503476924,16.0,189.99,0,0,0
1007,112718.43066389626,16.0,207.59,0,0,0
1008,0.0,13.0,345.78,1,0,0
1009,89941.28591799653,18.0,821.77,0,0,0
1011,38220.081824010056,17.0,990.67,0,0,0
1012,81997.43529263219,12.0,908.17,0,0,0
1013,39448.345789820945,20.0,681.39,0,1,0
1014,45865.22108843537,14.0,298.19,0,0,0
1017,24461.451247165533,12.0,172.83,1,0,0
1018,104047.76806853787,13.0,730.83,0,0,0
1019,120565.34419764199,18.0,893.97,0,0,0
1020,312124.0813843135,19.0,144.7,0,0,0
1021,44305.222839574366,19.0,877.4,1,0,0
1022,105175.30596061482,18.0,660.15,1,0,0
1024,18873.377986991938,18.0,959.28,1,0,0
1025,82225.31706158402,16.0,753.78,0,0,0
1026,121092.40054447488,12.0,737.78,0,0,0
1027,16876.755575194344,12.0,72.78,0,0,0
1029,5377.720256926469,8.0,595.18,1,0,0
1030,31736.26431517247,15.0,697.83,0,0,0
1031,103892.4585422044,15.0,439.99,0,1,0
1032,81969.52248109202,16.0,168.4,0,1,0
1034,783.2560910472903,10.0,103.19,0,1,0
1037,40.52740901291429,8.0,8.35,0,1,0
1039,7134.42888616371,12.0,123.21,1,1,0
1040,24820.247339660626,18.0,171.19,1,1,0
1041,0.0,10.0,0.0,0,1,0
1042,22575.26435744244,13.0,167.13,1,1,0
1044,4106.808215568846,12.0,61.28,0,1,0
1046,46457.3847898625,10.0,100.82,0,1,0
1047,77950.59520622694,12.0,27.7,1,1,0
1049,51865.19799427505,8.0,138.81,0,0,1
1050,0.0,12.0,1.39,1,1,0
1053,60024.737314056496,14.0,440.32,0,1,0
1054,15947.54958487203,11.0,48.42,1,1,0
1056,42776.37601345226,11.0,269.13,1,1,0
1057,27776.048894246327,12.0,72.05,1,1,0
1060,43415.596656972564,13.0,464.8,1,1,0
1061,116905.98753725276,13.0,303.29,1,1,0
1062,8789.156500674864,12.0,132.7,0,1,0
1063,57764.856672672984,12.0,449.67,0,1,0
1065,46201.59242514952,13.0,184.81,0,1,0
1066,22092.48994918553,14.0,574.87,1,1,0
1067,7356.375178774415,12.0,348.15,1,0,1
1068,24928.38612339675,8.0,260.63,0,0,1
1070,85615.07936507936,18.0,480.16,1,1,0
1071,38273.34591124693,14.0,747.68,0,0,1
1074,189183.156169498,20.0,899.7,0,0,0
1078,40917.09563803847,16.0,252.18,0,0,0
1081,115900.88034651092,20.0,952.37,0,0,0
1082,93778.22397174813,18.0,961.17,1,0,0
1083,53103.41819379246,18.0,759.22,1,0,0
1084,73886.66827098973,16.0,638.19,1,0,0
1085,51124.0945355425,13.0,235.18,0,0,0
1086,92284.67065473675,16.0,969.74,0,0,0
1087,67405.03223233057,17.0,934.41,1,0,1
1093,39634.92334128575,15.0,276.48,0,0,1
1094,3072.631243082987,14.0,448.47,0,1,0
1095,64664.968357556114,17.0,511.29,0,1,0
1097,93556.17784995383,12.0,157.19,0,1,0
1098,18803.024020309225,14.0,249.71,1,1,0
1099,36196.27976144481,15.0,416.81,1,1,0
1100,23922.56700524001,13.0,429.6,1,1,0
1101,0.0,7.0,83.25,1,1,0
1103,0.0,12.0,144.95,1,0,1
1104,0.0,12.0,210.8,1,0,0
1105,1034.1769724858593,12.0,398.64,1,0,0
1108,85043.1445824295,19.0,293.64,0,0,0
1109,38202.28630710265,17.0,611.61,1,0,0
1113,142769.25974567747,16.0,988.27,0,0,0
1116,164439.42285316708,19.0,862.6,1,0,0
1117,76829.82578044721,15.0,475.2,0,0,0
1118,65933.16809479496,18.0,912.58,1,0,0
1119,57452.94913259617,20.0,762.67,1,0,1
1123,67807.18506844786,17.0,701.16,1,0,0
1124,10094.96322083201,10.0,207.02,0,0,1
1126,75990.90182521095,20.0,756.59,0,1,0
1128,90289.45961354581,17.0,429.16,1,1,0
1129,65993.08857279696,16.0,948.37,0,0,0
1130,49640.49467932125,12.0,772.28,0,0,0
1131,49586.81316790867,14.0,245.45,0,0,0
1132,0.0,12.0,55.8,1,0,0
1133,1834.6088435374147,15.0,678.04,1,0,0
1134,81834.19127607693,16.0,756.46,1,0,0
1135,197696.41358808652,16.0,805.59,0,0,0
1138,71942.40481261424,16.0,502.23,1,0,0
1140,263890.11072763876,17.0,992.94,0,0,0
1142,1387.8873518047833,9.0,556.47,0,0,0
1143,44138.25107264649,14.0,847.73,1,0,0
1144,56655.54716065549,9.0,568.6,1,0,0
1145,134951.01621949032,16.0,886.47,1,0,0
1146,57495.315017963854,16.0,734.9,1,0,0
1150,60432.477153570064,18.0,645.91,0,0,0
1151,72956.64606392021,18.0,630.74,1,0,0
1152,19454.704718292545,13.0,356.76,1,0,1
1153,29976.71000621512,16.0,127.2,1,0,1
1154,67338.11780273463,20.0,611.85,1,0,0
1155,80696.47023546191,14.0,518.44,0,0,0
1156,0.0,12.0,203.73,1,0,0
1157,46762.39501490111,16.0,445.59,0,0,1
1161,88460.30306357083,20.0,264.62,0,0,0
1163,86230.20868679728,19.0,855.23,0,0,0
1164,73003.53595057102,16.0,861.87,0,0,0
1165,0.0,16.0,681.59,1,0,0
1167,140949.2426599083,13.0,771.74,0,0,0
1169,35456.138141409334,12.0,198.87,1,0,0
1171,71386.0440497176,20.0,839.06,0,0,0
1175,91506.14120210915,17.0,763.63,1,0,0
1178,0.0,16.0,969.86,0,0,0
1180,584.5299376862638,12.0,799.07,0,0,0
1182,77114.77782082059,16.0,488.73,1,0,0
1183,99132.25769395982,12.0,389.68,0,0,0
1184,102219.28025496489,14.0,504.07,0,0,1
1185,35701.94427600957,13.0,921.72,0,0,1
1186,317879.04548106337,16.0,878.31,0,0,0
1187,77710.94684063674,16.0,784.17,1,0,1
1188,80450.7775106263,16.0,647.64,1,0,0
1189,46403.47645892068,20.0,949.37,0,0,0
1190,52848.46884960507,16.0,496.08,1,0,1
1191,39712.395743457004,12.0,772.37,0,0,0
1192,35071.79626117583,8.0,598.03,0,0,0
1193,78102.58039692193,14.0,923.41,0,0,0
1194,13249.34525422198,14.0,937.9,1,0,0
1198,7134.589947089947,12.0,29.24,0,0,0
1199,32874.16433355051,12.0,912.72,0,0,0
1200,32854.46572455077,16.0,173.74,1,0,0
1201,0.0,10.0,213.45,0,0,0
1202,38002.95722854951,12.0,242.92,0,1,0
1203,0.0,10.0,15.91,1,1,0
1204,11768.764384995613,11.0,104.15,0,1,0
1205,74131.64594249423,17.0,692.65,1,1,0
1206,4964.0494679321255,13.0,455.29,1,1,0
1208,96404.17818163226,16.0,198.91,0,1,0
1209,4615.255311944459,12.0,57.78,1,1,0
1210,41055.6558763688,11.0,52.07,0,1,0
1211,28538.359788359787,9.0,172.38,0,1,0
1212,0.0,11.0,153.33,1,1,0
1214,142.69179894179894,12.0,26.75,0,1,0
1217,36907.10471906798,11.0,225.37,0,1,0
1218,88250.98085025162,12.0,243.7,0,1,0
1219,1993.4436981090037,10.0,44.4,0,1,0
1222,12964.778425839051,11.0,137.82,0,1,0
1223,70006.93785397406,17.0,731.06,1,1,0
1226,19402.31812719669,13.0,574.12,0,1,0
1227,20683.539449717187,18.0,736.04,1,0,0
1228,67992.5965959881,19.0,560.36,0,0,0
1229,31121.681361673556,15.0,462.46,1,0,0
1230,43839.74532646978,14.0,825.49,0,0,0
1231,82435.28351860818,20.0,909.5,0,0,0
1232,114899.76498887937,17.0,392.01,0,0,0
1233,201953.04229738083,19.0,862.2,0,0,0
1234,39652.669872799015,19.0,934.8,0,0,0
1235,250377.8459467627,16.0,926.24,0,0,0
1237,71727.59356668702,16.0,442.71,0,0,0
1239,41043.854246596435,14.0,984.79,0,0,0
1240,62500.84653751814,16.0,498.11,0,0,0
1241,58802.66140814606,16.0,880.02,1,0,0
1246,0.0,12.0,37.5,1,0,0
1247,74535.81138679673,17.0,1000.0,0,0,0
1248,58851.85923687636,17.0,740.27,1,0,0
1249,7386.274853149006,16.0,374.33,1,0,0
1251,73376.38570485705,20.0,876.86,0,0,0
1252,0.0,15.0,749.4,0,0,1
1253,206.8353944971719,16.0,632.85,1,0,0
1254,5845.2993768626375,0.0,1000.0,1,0,0
1257,45816.620763338615,18.0,100.48,1,0,0
1258,33022.95918367347,12.0,200.99,1,0,0
1259,70414.4998593525,12.0,132.16,0,0,0
1261,87938.9045297604,14.0,132.41,0,0,0
1262,64425.537757774466,15.0,208.81,0,0,0
1264,72618.77980257478,13.0,212.11,0,0,0
1265,51384.35195228658,13.0,683.69,1,0,0
1266,0.0,13.0,523.41,1,0,0
1267,59838.779513599584,19.0,981.45,0,0,0
1268,48081.84614961281,12.0,203.27,1,0,0
1269,80300.76374378939,16.0,848.12,1,0,0
1270,70086.68204433547,17.0,800.5,0,0,0
1276,101081.09866587291,16.0,268.48,1,0,0
1277,65271.34092060753,13.0,457.81,0,0,0
1278,215249.70907734262,20.0,899.33,0,0,0
1279,142430.096665593,20.0,831.74,0,0,0
1280,63265.28219692773,12.0,588.32,0,0,1
1281,100391.06557785027,16.0,870.92,0,0,0
1282,153870.75954914608,16.0,938.68,1,0,0
1286,104762.91232424854,20.0,869.44,0,0,0
1287,35611.92313103332,12.0,591.98,0,0,0
1288,98563.39717365231,19.0,896.47,0,0,0
1290,60006.797509431744,19.0,785.66,1,0,0
1292,46537.96376186368,20.0,327.44,1,0,0
1294,19373.7301463477,20.0,586.4,0,0,0
1296,41576.965493111675,19.0,837.38,1,1,0
1297,68897.99944920318,17.0,541.61,0,0,0
1298,30621.180387740085,10.0,75.82,0,1,0
1301,82255.24122865568,16.0,331.69,0,0,0
1302,66548.23289684007,14.0,808.62,1,0,0
1303,87914.98479026071,16.0,832.75,1,0,0
1304,144071.60770779406,20.0,859.14,0,0,0
1305,123114.54744394161,20.0,931.23,0,0,0
1306,91101.2345965947,17.0,750.71,1,0,0
1307,42422.72233901565,17.0,504.98,1,0,0
1308,24820.247339660626,0.0,949.01,1,0,0
1309,53993.480136736944,13.0,882.93,1,0,0
1312,39029.52352904741,14.0,172.36,1,0,0
1314,77608.57927968768,16.0,693.77,1,0,0
1315,34388.56837849599,13.0,782.97,1,0,0
1316,134354.90204616118,20.0,373.57,1,0,0
1318,100728.25926668457,15.0,32.71,0,0,0
1319,42030.03350010548,12.0,504.94,1,0,0
1320,91730.44217687074,13.0,336.17,0,0,0
1321,2149.892115795604,14.0,232.47,0,0,0
1322,48144.58726188438,16.0,953.21,1,0,0
1323,43819.47071022854,14.0,940.21,0,0,1
1325,72572.87494930047,19.0,832.15,1,1,0
1326,263890.11072763876,9.0,337.16,0,0,0
1328,36316.51045629959,12.0,519.77,1,1,0
1329,0.0,11.0,308.96,1,0,1
1330,336241.0667126509,19.0,963.54,1,0,0
1332,94725.48636908765,17.0,741.74,0,0,0
1333,70143.59252235165,16.0,571.93,1,0,0
1335,124821.65078508377,16.0,888.01,0,0,0
1336,155955.42086524816,18.0,795.63,0,0,0
1338,93550.34220279627,18.0,953.28,1,0,0
1339,59803.3109432701,16.0,480.55,0,0,0
1341,91368.15172939254,18.0,876.17,0,0,0
1342,98916.54131421784,20.0,537.59,0,0,0
1344,58172.13648787237,12.0,411.0,1,0,0
1345,43975.94306785872,18.0,774.58,1,1,0
1347,20773.621826436105,15.0,983.07,1,0,0
1349,61247.87430078527,14.0,375.74,0,0,0
1350,7973.774792436015,12.0,90.73,1,0,1
1351,38893.852094738446,13.0,184.36,0,0,1
1352,887.0705745628709,11.0,42.04,0,0,1
1353,40018.37233405302,13.0,141.76,0,0,1
1360,56463.54500095317,16.0,876.85,0,0,1
1361,103886.38969026193,17.0,957.61,0,0,0
1362,39550.92206285784,15.0,741.28,1,0,0
1364,88730.36649849957,15.0,200.42,0,0,0
1367,107333.57669451885,16.0,939.29,0,0,0
1368,72841.81095774555,12.0,204.68,1,0,1
1369,8168.766919575806,19.0,963.37,1,0,0
1371,188823.61786250968,17.0,993.93,0,0,0
1372,0.0,17.0,756.04,1,0,0
1373,138611.1474018603,18.0,963.34,0,0,0
1377,70684.56329428124,12.0,6.8,0,0,0
1378,55630.22348808956,12.0,176.14,0,0,0
1379,7793.732502483518,15.0,101.66,1,0,0
1382,3995.37037037037,14.0,772.35,0,0,0
1386,15365.900731718948,14.0,192.13,1,0,1
1387,9928.098935864251,6.0,137.36,1,0,1
1388,1034.1769724858593,7.0,88.72,1,0,1
1389,18346.08843537415,11.0,59.81,1,0,0
1390,50824.91223817328,16.0,302.73,0,0,0
1392,20144.185672305637,12.0,233.72,1,0,1
1393,26738.82977630105,15.0,67.4,1,0,1
1394,0.0,11.0,150.21,0,1,0
1397,22752.264501935515,10.0,100.56,0,1,0
1398,0.0,11.0,30.68,1,1,0
1399,23237.75893379937,12.0,260.45,1,1,0
1400,3723.0371009490937,13.0,479.84,0,1,0
1401,0.0,12.0,439.99,0,1,0
1403,45540.59283251132,12.0,306.16,1,0,0
1404,87679.49065293957,12.0,507.68,0,0,0
1406,62141.08407946562,16.0,821.51,0,0,0
1407,0.0,15.0,442.13,0,0,0
1410,232701.62136847898,14.0,654.09,1,0,0
1411,36451.368866489196,16.0,753.44,1,0,0
1412,43387.86011660943,20.0,844.23,1,0,0
1415,25869.75750292892,12.0,343.35,1,0,0
1416,27014.679872993223,14.0,719.54,1,0,0
1418,120684.2986514354,11.0,259.02,0,0,0
1419,0.0,12.0,27.9,1,0,0
1421,54653.06141637544,20.0,961.47,0,0,0
1422,78094.524682145,16.0,596.44,1,1,0
1424,0.0,11.0,10.69,1,1,0
1425,34640.65207712656,12.0,87.7,0,1,0
1426,34178.666345842335,12.0,32.23,0,1,0
1427,16805.08403626222,11.0,8.41,1,1,0
1428,24730.299672775578,8.0,67.32,1,1,0
1429,9100.757357875564,12.0,562.51,1,0,0
1430,117567.44989414694,20.0,658.43,1,0,0
1431,102699.26116152365,16.0,335.49,0,0,0
1432,0.0,16.0,581.24,1,0,0
1433,43839.74532646978,14.0,775.59,1,0,0
1435,23268.98188093184,12.0,312.43,0,0,0
1436,9577.35855814607,9.0,241.56,1,0,0
1438,117969.28966213243,19.0,870.52,1,0,0
1439,0.0,11.0,89.92,0,0,0
1440,38729.342653935535,17.0,743.27,1,0,0
1441,96158.39653972909,16.0,290.13,0,0,0
1442,34736.693088651155,17.0,557.03,1,0,0
1443,41382.412090216814,13.0,384.82,0,0,0
1444,43112.51636116051,20.0,628.44,1,0,0
1445,5323.784240659748,14.0,934.52,1,0,0
1446,133239.3181627412,18.0,495.42,0,0,0
1447,21324.947719946023,13.0,779.91,0,0,0
1449,61235.850006664936,12.0,411.18,0,0,0
1450,87714.03269408272,18.0,1000.0,1,0,0
1452,76308.06519311089,18.0,556.49,0,0,1
1453,110451.17405155617,20.0,975.28,1,0,0
1454,35348.24161617882,18.0,985.12,1,0,0
1455,119665.83236223424,18.0,962.69,0,0,0
1456,88790.16584724875,20.0,801.6,0,0,0
1457,119297.18439207655,16.0,989.96,0,0,0
1460,246480.97969552097,16.0,985.98,0,0,0
1462,62159.1282401343,18.0,955.89,1,0,0
1463,41997.17154361832,16.0,965.79,0,0,0
1464,63678.96975913096,16.0,534.98,1,0,0
1465,29562.57280765095,14.0,628.49,0,1,0
1468,118886.65238509736,14.0,537.55,0,1,0
1469,92403.18485029905,12.0,130.78,0,1,0
1470,5423.183855107355,12.0,283.46,1,1,0
1473,89989.74514800376,17.0,738.74,0,1,0
1476,40198.41462400552,12.0,421.97,1,1,0
1477,54122.447529119185,12.0,348.32,1,1,0
1478,49928.724738404,14.0,494.27,0,1,0
1480,0.0,15.0,35.37,1,1,0
1481,18457.747401022953,14.0,421.27,0,1,0
1484,85876.5305196636,16.0,811.52,0,0,0
1485,50570.406145091176,14.0,491.25,0,0,0
1487,51469.00698559129,16.0,884.79,1,0,0
1488,58789.76930631887,12.0,832.45,0,0,0
1489,20054.0356785884,15.0,458.2,1,0,0
1491,124336.32513363434,17.0,951.56,0,0,0
1493,55552.35548597463,18.0,949.37,0,0,0
1494,55192.63295959554,15.0,627.84,1,0,0
1495,61136.80678135436,16.0,869.73,1,0,0
1496,312124.0813843135,15.0,965.89,1,0,0
1497,137933.66624927046,17.0,865.58,1,0,0
1498,1681.0537567325312,17.0,546.21,1,0,0
1499,83826.11637931663,19.0,815.61,1,0,0
1500,127999.32968104933,18.0,380.89,1,1,0
1502,53624.325825335996,14.0,141.06,1,1,0
1503,73442.29383722214,16.0,775.56,0,0,0
1504,21475.090335523928,16.0,593.16,1,0,0
1505,86153.27350382201,16.0,339.87,0,0,1
1509,30162.26582147271,9.0,275.74,1,0,1
1510,58452.99376862638,9.0,328.68,0,0,0
1511,20324.099113517146,13.0,576.19,1,0,0
1512,10858.858211101524,10.0,79.28,1,0,0
1513,9808.500238365887,12.0,292.58,1,0,0
1514,40048.272008427615,13.0,247.19,0,1,0
1515,112004.06946591895,16.0,672.22,0,0,0
1516,9307.592752372735,14.0,207.95,1,0,1
1517,34640.75643317048,15.0,343.18,1,0,1
1518,50918.00002130602,16.0,969.5,0,0,0
1519,130877.21424812598,16.0,884.43,0,0,0
1520,35408.33859408341,12.0,279.05,0,0,0
1522,62321.12636941811,15.0,992.96,0,0,0
1524,227504.4291101765,15.0,881.63,1,1,0
1525,133592.71384006532,17.0,677.3,0,1,0
1530,78025.11946009666,16.0,729.07,0,0,0
1531,36870.65753683255,17.0,710.25,1,0,0
1532,50983.91587315928,17.0,525.92,0,0,0
1533,7446.074201898188,16.0,678.37,1,0,0
1534,0.0,12.0,251.57,1,0,0
1535,18842.92298597996,8.0,224.68,0,0,0
1539,21919.87266323489,11.0,452.47,1,0,0
1540,11372.9290445821,12.0,241.37,1,0,0
1541,12572.315072225618,12.0,831.45,1,0,0
1542,0.0,19.0,278.3,1,0,1
1543,61061.996363675215,18.0,818.27,1,0,0
1544,24550.82814843683,16.0,875.34,1,0,0
1545,34748.34627552488,14.0,753.47,0,0,0
1546,15512.654587287892,15.0,904.53,1,0,0
1547,162866.8096544053,14.0,528.17,0,0,1
1549,312124.0813843135,20.0,950.1,0,0,1
1550,49704.31931229616,16.0,679.14,1,0,0
1551,124959.83353091184,20.0,538.92,1,0,0
1552,76349.82038119137,13.0,641.06,0,0,0
1556,34466.82292683389,20.0,495.2,0,1,0
1557,63376.156443247164,16.0,635.25,1,1,0
1559,66907.61786239031,12.0,273.78,0,0,0
1560,37074.81283939621,12.0,502.01,0,0,1
1562,20557.566551632754,9.0,358.33,0,0,1
1563,43381.300362400056,14.0,328.02,0,1,0
1565,64862.450639099254,20.0,586.69,1,1,0
1570,62554.75486845997,12.0,605.06,0,0,1
1571,43255.21538878352,14.0,395.41,1,0,1
1572,60073.37437819885,19.0,659.21,0,0,0
1573,59437.22965528131,13.0,629.72,0,0,0
1574,16487.03221102457,16.0,859.62,1,0,0
1575,23861.202906706385,15.0,526.83,1,0,0
1578,86422.17091482617,12.0,386.41,0,0,0
1580,21013.463465137782,9.0,108.49,0,1,0
1582,15221.866899756953,12.0,544.3,1,0,0
1586,32134.296564740787,20.0,46.67,0,0,1
1587,46019.83419304192,13.0,747.31,1,0,0
1588,33399.67964181695,12.0,562.4,1,0,0
1589,28207.852760976908,12.0,632.13,0,0,1
1592,28896.882744396542,19.0,917.4,1,0,0
1594,0.0,10.0,287.98,1,1,0
1595,31666.89527893974,16.0,808.81,1,1,0
1600,35234.46951211732,8.0,194.82,1,0,1
1610,85615.07936507936,15.0,544.38,1,0,0
1612,54377.2512513567,14.0,638.31,1,0,0
1618,27181.814435349632,12.0,885.21,0,0,0
1620,72872.8380586038,18.0,675.04,0,0,0
1622,106450.57951279447,12.0,806.19,1,0,0
1623,187085.1022085188,18.0,1000.0,0,0,0
1624,288503.2482993197,18.0,877.82,1,0,0
1627,73805.02310424755,12.0,719.04,0,0,0
1628,0.0,15.0,516.76,0,0,0
1629,77447.08110639146,20.0,1000.0,1,0,0
1632,12053.564418163454,16.0,766.0,0,0,0
1633,44305.21059322584,18.0,909.89,1,0,0
1634,47386.578533836284,16.0,838.8,1,0,0
1638,85424.21244665119,14.0,505.44,0,0,0
1639,83790.17234569664,20.0,727.61,1,0,0
1641,55225.050330744896,10.0,114.86,1,0,0
1642,132040.1653398826,16.0,840.37,1,0,0
1643,101708.2091574099,16.0,734.39,0,0,0
1644,142297.74956692252,16.0,774.46,1,0,0
1645,41127.6083679793,16.0,816.74,0,0,0
1646,28249.776729471832,14.0,446.74,0,0,0
1647,267596.1439861734,20.0,944.33,1,0,0
1648,1034.1769724858593,10.0,735.17,0,0,0
1649,103484.74319538793,18.0,526.57,0,0,0
1651,0.0,18.0,818.29,1,0,0
1654,141189.08429861,16.0,848.28,0,0,0
1659,61145.89328605918,12.0,308.72,0,0,1
1664,0.0,9.0,414.16,0,0,0
1665,0.0,8.0,628.86,0,0,0
1666,44676.445211389124,9.0,291.84,0,0,0
1667,10012.229063033143,12.0,589.37,0,0,0
1668,49640.49467932125,9.0,228.26,0,0,0
1669,95109.25748370739,16.0,973.07,1,0,0
1670,10503.703429771916,16.0,832.05,1,0,0
1671,2482.0247339660627,17.0,693.14,1,0,0
1672,82.73415779886875,16.0,814.39,1,0,0
1673,58657.8886172182,14.0,685.24,1,0,0
1674,9937.008940666485,16.0,443.81,1,0,0
1675,21948.649390335017,14.0,696.24,0,0,0
1676,312124.0813843135,13.0,624.94,0,0,0
1678,383978.88512598205,17.0,797.79,0,0,0
1679,389.68662512417586,14.0,361.18,1,0,0
1680,117597.67169037399,16.0,897.19,1,0,0
1681,128914.69782169166,18.0,850.32,0,0,0
1682,12410.123669830313,16.0,351.71,1,0,0
1683,16311.978463237072,16.0,844.07,0,0,1
1689,2922.6496884313187,10.0,430.37,1,0,0
1690,35746.95484849769,8.0,184.73,1,0,0
1691,41554.04595149417,8.0,285.09,1,0,0
1692,55038.26530612245,16.0,821.97,0,0,0
1693,91730.44217687074,16.0,573.15,0,0,0
1694,312124.0813843135,16.0,932.84,0,0,0
1695,62050.61834915156,20.0,894.36,0,0,0
1696,99370.08940666485,11.0,531.48,0,0,0
1697,32411.422902494327,16.0,759.86,1,0,0
1700,155126.54587287892,16.0,126.21,0,0,0
1701,55215.804099346344,13.0,271.37,0,0,0
1702,35071.79626117583,12.0,174.43,0,0,0
1703,44119.41838055551,18.0,696.7,1,0,0
1704,45528.16655319166,16.0,672.43,0,0,0
1705,0.0,10.0,55.72,1,0,0
1706,0.0,7.0,222.61,1,0,0
1711,0.0,12.0,662.96,0,0,0
1712,94044.02475524195,19.0,680.46,1,0,0
1715,75988.8918992143,12.0,32.48,0,0,0
1716,1178.0619898701525,11.0,123.75,1,0,0
1717,36520.52919063407,7.0,178.84,1,0,0
1719,0.0,10.0,149.99,1,0,1
1720,42086.72627902474,12.0,72.52,0,0,0
1733,18836.92799066951,8.0,570.12,1,0,0
1734,24820.247339660626,8.0,190.04,0,0,0
1735,108754.5025027134,12.0,675.24,0,0,0
1737,46762.39501490111,14.0,326.99,0,0,0
1739,0.0,12.0,332.71,1,0,0
1744,79737.74792436014,12.0,262.71,0,0,0
1745,4136.707889943437,14.0,437.97,1,0,0
1746,108772.29801962078,14.0,110.47,0,0,0
1752,193390.83337988282,17.0,901.54,1,0,0
1753,37472.95849872915,14.0,832.75,0,0,0
1755,296553.0992157774,18.0,935.63,0,0,0
1757,312124.0813843135,18.0,652.76,0,0,0
1765,9376.889644746787,12.0,720.76,0,0,0
1766,37464.49946452039,10.0,587.86,0,0,0
1768,72542.97527492588,13.0,210.99,0,1,0
1769,66415.78144212563,19.0,533.49,1,1,0
1770,54407.15092573129,13.0,271.85,0,0,1
1772,7442.604015584268,16.0,938.09,1,0,0
1773,68436.16705935703,20.0,620.18,1,0,0
1776,49047.0483515771,16.0,778.3,1,0,0
1777,28471.831904986815,10.0,174.09,0,0,0
1778,112005.31678272522,14.0,490.34,0,0,0
1779,78765.24293275907,14.0,310.27,0,0,0
1783,18377.853614604788,18.0,542.14,1,0,0
1784,73861.8801367209,20.0,829.43,1,0,0
1786,57075.02910411034,16.0,314.46,1,1,0
1787,10229.273909509617,11.0,106.32,0,1,0
1789,5695.466636788675,9.0,114.63,1,1,0
1790,15185.987290507443,12.0,12.95,0,1,0
1791,33813.31049913787,10.0,193.62,0,1,0
1793,53022.42684863872,15.0,262.92,1,1,0
1794,52734.52796512916,12.0,145.99,0,1,0
1797,51068.99871859292,16.0,449.04,0,0,0
1799,99370.08940666485,12.0,595.94,0,0,0
1802,69199.63635320918,16.0,346.54,0,0,0
1804,57824.63152872509,16.0,925.62,1,0,0
1805,52662.793239327206,18.0,495.11,0,1,0
1807,60809.605982168534,15.0,786.16,0,0,0
1809,79179.5433474162,18.0,924.54,0,0,0
1810,124438.20179231651,17.0,643.58,0,0,0
1811,49473.001132173755,18.0,262.3,0,0,0
1812,69767.20057131631,18.0,782.93,1,0,0
1813,13429.350805128875,14.0,268.5,0,0,0
1814,0.0,15.0,136.62,1,0,0
1815,49610.990604890336,16.0,517.59,0,0,0
1816,26816.69777841597,12.0,272.56,0,0,1
1817,58978.7293205618,19.0,670.46,0,0,0
1819,242584.11344427918,14.0,349.67,0,0,0
1820,45120.47569907223,16.0,811.11,0,0,0
1823,33171.86229723561,11.0,518.23,0,0,0
1824,0.0,16.0,760.73,1,0,0
1825,103688.97197604277,16.0,707.24,0,0,0
1826,71978.55013236508,18.0,854.09,0,0,0
1827,271732.85187611677,14.0,529.3,0,0,0
1828,97543.7094898768,20.0,931.88,0,0,0
1829,60738.20243193975,17.0,779.83,1,0,0
1830,76607.60182451781,18.0,846.31,0,0,0
1831,34694.93790057065,19.0,565.05,0,0,0
1833,39382.621876846635,15.0,392.34,1,0,0
1834,36744.50301386779,14.0,154.03,0,0,0
1836,16457.102402055374,15.0,958.54,0,0,0
1837,62135.144076264136,16.0,710.68,1,0,0
1838,51964.39456102369,15.0,854.66,0,0,0
1839,69065.69532318288,15.0,858.99,1,1,0
1840,106362.16498886897,19.0,996.55,1,1,0
1841,10551.557604389503,16.0,456.47,1,1,0
1842,3102.530917457578,10.0,20.03,0,1,0
1846,0.0,12.0,91.0,1,1,0
1847,34931.375340287,16.0,915.02,0,1,0
